股票名称,股票代码
MIDATECH PHARMA PLC ORD 0.1P,'MTPH
MATOMY MEDIA GROUP LTD. ORD NIS,'MTMY
METALS EXPLORATION PLC ORD 1P,'MTL
MULTI UNITS LUXEMBOURG LYX ETF,'MTIX
MOTIF BIO PLC ORD 1P,'MTFB
MICROSAIC SYSTEMS PLC ORD 0.25P,'MSYS
AMUNDI INDEX SOLUTIONS AMUNDI I,'MSRU
MOSMAN OIL AND GAS LIMITED ORD,'MSMN
MS INTERNATIONAL PLC ORD 10P,'MSI
LEVERAGE SHARES PUBLIC LIMITED,'MSFS
LEVERAGE SHARES PUBLIC LIMITED,'MSFE
LEVERAGE SHARES PUBLIC LIMITED,'MSF3
LEVERAGE SHARES PUBLIC LIMITED,'MSF2
LYXOR INTERNATIONAL ASSET MANAG,'MSEX
LYXOR INTERNATIONAL ASSET MANAG,'MSEU
AMUNDI INDEX SOLUTIONS AMUNDI I,'MSDG
MUSEDIA CORPORATION US$0.01,'MSD
INVESCO MARKETS PLC INVESCO MSC,'MSAP
PUBLIC JOINT STOCK COMPANY ROSS,'MRSA
MARLOWE PLC ORD 50P,'MRL
MARBLE POINT LOAN FINANCING LIM,'MPLS
MARBLE POINT LOAN FINANCING LIM,'MPLF
MERCANTILE PORTS & LOGISTICS LI,'MPL
MEREO BIOPHARMA GROUP PLC ORD G,'MPH
MPAC GROUP PLC ORD 25P,'MPAC
MOBILE STREAMS PLC ORD 0.01P,'MOS
MOUNTFIELD GROUP PLC ORD 0.1P,'MOGP
VANECK VECTORS UCITS ETFS PLC V,'MOGB
LYXOR INDEX FUND LYXOR MSCI FUT,'MOBI
VANECK VECTORS UCITS ETFS PLC V,'MOAT
THE SCHIEHALLION FUND LIMITED O,'MNTN
METALNRG PLC ORD GBX0.01,'MNRG
MARTIN CURRIE GLOBAL PORTFOLIO,'MNP
MAESTRANO GROUP PLC ORD 1P,'MNO
MANDO MACHINERY CORPORATION GDR,'MNMD
MADINET NASR FOR HOUSING & DEVE,'MNHD
MINDS + MACHINES GROUP LIMITED,'MMX
LYXOR INDEX FUND LYXOR MSCI EMU,'MMS
"MINING, MINERALS & METALS PLC O",'MMM
HANETF ICAV ALERIAN MID ENGY DI,'MMLP
MOBIUS INVESTMENT TRUST PLC ORD,'MMIT
MARSHALL MOTOR HOLDINGS PLC ORD,'MMH
MALVERN INTERNATIONAL PLC ORD 0,'MLVN
LEGAL & GENERAL UCITS ETF PUBLI,'MLPX
LEGAL & GENERAL UCITS ETF PUBLI,'MLPI
INVESCO MARKETS PLC INVESCO MSC,'MKUW
MKANGO RESOURCES LTD CMN SHS NP,'MKA
MJ HUDSON GROUP PLC ORD NPV,'MJH
MOBEUS INCOME & GROWTH VCT PLC,'MIX
AMUNDI INDEX SOLUTIONS AMUNDI M,'MIVO
PIMCO FIXED INCOME SOURCE ETFS,'MIST
MIRRIAD ADVERTISING PLC ORD GBP,'MIRI
MIRADA PLC ORD 100P,'MIRA
PIMCO FIXED INCOME SOURCE ETFS,'MINT
MITON UK MICROCAP TRUST PLC ORD,'MINI
MIND GYM PLC ORD 0.001P,'MIND
MINOAN GROUP PLC ORD 1P,'MIN
MILA RESOURCES PLC ORD GBP0.01,'MILA
MYANMAR INVESTMENTS INTERNATION,'MIL
MEIKLES LIMITED ZWR 0.1,'MIK
MITON GLOBAL OPPORTUNITIES PLC,'MIGO
MAVEN INCOME AND GROWTH VCT 5 P,'MIG5
MOBEUS INCOME & GROWTH 4 VCT PL,'MIG4
MAVEN INCOME AND GROWTH VCT 3 P,'MIG3
MAVEN INCOME & GROWTH VCT PLC O,'MIG1
MOBEUS INCOME & GROWTH 2 VCT PL,'MIG
MIDWICH GROUP PLC ORD GBP0.01,'MIDW
MENHADEN PLC ORD 1P,'MHN
MARSH & MCLENNAN COS. INC COM U,'MHM
MULTI UNITS FRANCE LYXOR DJ GLO,'MGTU
MEDICA GROUP PLC ORD 0.2P,'MGP
MANX FINANCIAL GROUP PLC ORD NP,'MFX
MULTI UNITS LUXEMBOURG LYXOR CO,'MFEX
LYXOR INDEX FUND LYXOR CORE EUR,'MFDD
LYXOR INTERNATIONAL ASSET MANAG,'MEUU
LYXOR INTERNATIONAL ASSET MANAG,'MEUG
WISDOMTREE MULTI ASSET ISSUER P,'META
MULTI UNITS LUXEMBOURG LYXOR MS,'MESG
MERIAN CHRYSALIS INVESTMENT COM,'MERI
MERCIA ASSET MANAGEMENT PLC ORD,'MERC
MENA LAND PLC ORD GBP0.01,'MENA
三菱电机,'MEL
MEDIA AND INCOME TRUST PLC PREF,'MEIP
MEDIA AND INCOME TRUST PLC ORD,'MEI
INTELLIGENT ULTRASOUND GROUP PL,'MED
MEDIAZEST PLC ORD 0.01P,'MDZ
文华东方国际(JERSEY REG),'MDOJ
文华东方国际(BERMUDA REGD),'MDOB
文华东方国际(SING REG),'MDO
MD MEDICAL GROUP INVESTMENTS PL,'MDMG
UBS AG UBS ETC (CMCI COPPER) US,'MCUU
MIDDLEFIELD CANADIAN INCOME PCC,'MCT
MINCON GROUP PLC ORD EUR0.01,'MCON
MC MINING LIMITED ORD NPV,'MCM
MCCOLL'S RETAIL GROUP PLC ORD G,'MCLS
MOBILE TORNADO GROUP PLC ORD 2P,'MBT
MOBILITYONE LIMITED ORD 2.5P,'MBO
JPMORGAN ETFS (IRELAND) ICAV JP,'MBIL
MICHELMERSH BRICK HOLDINGS PLC,'MBH
丸和,'MAW
MAGYAR TELEKOM TELECOMMUNICATIO,'MAVD
MAVEN INCOME & GROWTH VCT 4 PLC,'MAV4
MULTI UNITS LUXEMBOURG LYXOR ET,'MATW
JPMORGAN MULTI-ASSET TRUST PLC,'MATE
PETRO MATAD LIMITED ORD USD0.01,'MATD
MANOLETE PARTNERS PLC ORD 0.4P,'MANO
MULTI UNITS LUXEMBOURG LYXOR MS,'MALU
MAJEDIE INVESTMENTS PLC 10P,'MAJE
MAINTEL HOLDINGS PLC ORD 1P,'MAI
MINERAL & FINANCIAL INVESTMENTS,'MAFL
玛夏资本,'MAC
MORTGAGE ADVICE BUREAU (HOLDING,'MAB1
MARKET ACCESS MA - STOXX CHINA,'M9SV
UBS AG UBS ETC (CMCI ZINC) USD,'LXUU
LOWLAND INVESTMENT COMPANY PLC,'LWI
WISDOMTREE COMMODITY SECURITIES,'LWEA
LIVE COMPANY GROUP PLC ORD 1P,'LVCG
AMUNDI INDEX SOLUTIONS AMUNDI S,'LUXU
SSGA SPDR ETFS EUROPE I PLC SPD,'LUTR
SSGA SPDR ETFS EUROPE I PLC SPD,'LUSC
COMSTAGE FR DAX UCITS ETF COMST,'LU0488317024_EU
光宝科技,'LTTG
光宝科技,'LTTD
MULTI UNITS LUXEMBOURG LY MSCI,'LTMU
LINDSELL TRAIN INVESTMENT TRUST,'LTI
LATHAM (JAMES) PLC 8% CUM PRF #,'LTHP
LATHAM (JAMES) PLC ORD 25P,'LTHM
WISDOMTREE COMMODITY SECURITIES,'LSUG
THE LOCAL SHOPPING REIT PLC ORD,'LSR
LONDON SECURITY PLC ORD 1P,'LSC
LOCATION SCIENCES GROUP PLC ORD,'LSAI
LIFE SETTLEMENT ASSETS PLC ORD,'LSAB
LIFE SETTLEMENT ASSETS PLC ORD,'LSAA
ISHARES PLC ISHRS $ CRP BND INT,'LQDG
WISDOMTREE COMMODITY SECURITIES,'LPET
LPA GROUP PLC ORD 10P,'LPA
SSGA SPDR ETFS EUROPE II PLC SP,'LOWE
OSSIAM IRL ICAV OSSIAM ETF US E,'LOUF
LOOKERS PLC ORD  5P,'LOOK
LOK'N STORE GROUP PLC ORD 1P,'LOK
LANSDOWNE OIL & GAS PLC ORD 0.1,'LOGP
LENTA LTD GDR (EACH 5 REPR 1 OR,'LNTR
WISDOMTREE COMMODITY SECURITIES,'LNIK
LANDORE RESOURCES LIMITED ORD N,'LND
LMS CAPITAL PLC ORD 10P,'LMS
OSSIAM LUX OSSIAM EMG MKTS MIN,'LMMV
LIMITLESS EARTH PLC ORD 1P,'LME
LLOYDS BANKING GROUP PLC ADS (E,'LLD8
LLOYDS BANKING GROUP PLC ADS (E,'LLD7
LLOYDS BANKING GROUP PLC ADR (E,'LLD6
LLOYDS BANKING GROUP PLC ADR (E,'LLD5
LLOYDS BANKING GROUP PLC ADR (E,'LLD2
卢克石油,'LKOH
卢克石油GDR,'LKOE
LUCKY CEMENT LIMITED GDR (EACH,'LKCS
LUCKY CEMENT LIMITED GDR (EACH,'LKCA
WISDOMTREE FOREIGN EXCHANGE LIM,'LJPY
WISDOMTREE FOREIGN EXCHANGE LIM,'LJP3
UBS AG UBS ETC (UBS BBG CMCI LI,'LIVU
UBS AG UBS ETC (CMCI LIVESTOCK),'LIVP
LIVERMORE INVESTMENTS GROUP LIM,'LIV
LIDCO GROUP PLC ORD 0.5P,'LID
LEGAL & GENERAL UCITS ETF PUBLI,'LGUS
LEGAL & GENERAL UCITS ETF PUBLI,'LGUK
LOUNGERS PLC ORD 1P,'LGRS
SSGA SPDR ETFS EUROPE I PLC SPD,'LGOV
LG ELECTRONICS INC GDS(REPR 1/2,'LGLD
LEGAL & GENERAL UCITS ETF PUBLI,'LGJP
LEGAL & GENERAL UCITS ETF PUBLI,'LGGL
LEGAL & GENERAL UCITS ETF PUBLI,'LGGG
LEGAL & GENERAL UCITS ETF PUBLI,'LGEU
LEGAL & GENERAL UCITS ETF PUBLI,'LGEG
INVESCO MARKETS PLC INVESCO COM,'LGCU
INVESCO MARKETS PLC INVESCO COM,'LGCF
WISDOMTREE FOREIGN EXCHANGE LIM,'LGBP
WISDOMTREE FOREIGN EXCHANGE LIM,'LGB3
LEGAL & GENERAL UCITS ETF PUBLI,'LGAP
LONDON FINANCE & INVESTMENT GRO,'LFI
WISDOMTREE FOREIGN EXCHANGE LIM,'LEUR
MULTI UNITS LUXEMBOURG LYXOR MS,'LESG
LYXOR INTERNATIONAL ASSET MANAG,'LEML
LYXOR INTERNATIONAL ASSET MANAG,'LEMD
LYXOR INDEX FUND LYXOR IBOXX $,'LEMB
LEKOIL LIMITED ORD USD0.00005 (,'LEK
WISDOMTREE COMMODITY SECURITIES,'LEED
LEEDS GROUP PLC ORD 12P,'LDSG
MULTI UNITS LUXEMBOURG LYXOR CO,'LCWD
MULTI UNITS LUXEMBOURG LYXOR CO,'LCUD
OSSIAM LUX OSSIAM RISK WGHT COM,'LCRW
OSSIAM LUX OSSIAM ETF SHILLER B,'LCPE
WISDOMTREE COMMODITY SECURITIES,'LCOC
WISDOMTREE FOREIGN EXCHANGE LIM,'LCNY
MULTI UNITS LUXEMBOURG LYXOR CO,'LCJG
MULTI UNITS LUXEMBOURG LYXOR MS,'LCAU
MULTI UNITS LUXEMBOURG LYXOR MS,'LCAS
MULTI UNITS LUXEMBOURG LYXOR MS,'LCAN
MULTI UNITS LUXEMBOURG LYXOR MS,'LCAL
ICG-LONGBOW SENIOR SECURED UK P,'LBOW
LONGBOAT ENERGY PLC ORD 10P (RE,'LBE
LONDON & ASSOCIATED PROPERTIES,'LAS
WISDOMTREE COMMODITY SECURITIES,'LALU
WISDOMTREE COMMODITY SECURITIES,'LAGR
OSSIAM LUX OSSIAM STOXX EUROPE,'L6EW
KAZERA GLOBAL PLC ORD 0.1P,'KZG
KINGSWOOD HOLDINGS LIMITED ORD,'KWG
HANETF ICAV KMEFIC FTSE KUWAIT,'KUWP
HANETF ICAV KMEFIC FTSE KUWAIT,'KUW8
KSK POWER VENTUR PLC ORD 0.1P,'KSK
MULTI UNITS LUXEMBOURG LYXOR MS,'KRWL
MULTI UNITS LUXEMBOURG LYXOR MS,'KRW
KERAS RESOURCES PLC ORD 0.1P,'KRS
KROPZ PLC ORD 0.1P,'KRPZ
KRM22 PLC ORD 10P,'KRM
KORE POTASH PLC ORD USD0.001,'KP2
KOSMOS ENERGY LTD COM SHS USD0.,'KOS
科乐美 (KONAMI),'KNM
肯梅尔资源,'KMR
KROMEK GROUP PLC ORD 1P,'KMK
KKV SECURED LOAN FUND LIMITED O,'KKVL
KIBO ENERGY PLC ORD EUR0.001,'KIBO
KEYSTONE LAW GROUP PLC ORD 0.2P,'KEYS
KRANESHARES ICAV MSCI CHI ESG L,'KESG
卡累利阿钻石资源,'KDR
CADENCE MINERALS PLC ORD 1P,'KDNC
KCR RESIDENTIAL REIT PLC ORD 10,'KCR
KCELL JOINT STOCK COMPANY GDR (,'KCEL
K3 BUSINESS TECHNOLOGY GROUP PL,'KBT
KRANESHARES ICAV BLOOMBERG CH B,'KBND
KRANESHARES ICAV MSCI CHINA A S,'KBA
KINGS ARMS YARD VCT PLC ORD 1P,'KAY
KAVANGO RESOURCES PLC ORD 0.1P,'KAV
KATORO GOLD PLC ORD GBP0.01,'KAT
KAPE TECHNOLOGIES PLC ORD USD0.,'KAPE
KAKUZI LD STK KES5,'KAKU
K3 CAPITAL GROUP PLC ORD 1P,'K3C
JZ CAPITAL PARTNERS LIMITED ZER,'JZCZ
JZ CAPITAL PARTNERS LIMITED ORD,'JZCP
JAYWING PLC ORD 5P,'JWNG
JPMORGAN US SMALLER CO. INV TST,'JUSC
JUPITER US SMALLER COMPANIES PL,'JUS
JPMORGAN ETFS (IRELAND) ICAV JP,'JURE
JUPITER UK GROWTH INVESTMENT TR,'JUKG
JPMORGAN ETFS (IRELAND) ICAV EU,'JSET
JPMORGAN ETFS (IRELAND) ICAV JP,'JRUB
JPMORGAN ETFS (IRELAND) ICAV JP,'JREU
JPMORGAN ETFS (IRELAND) ICAV JP,'JREM
JPMORGAN ETFS (IRELAND) ICAV JP,'JREB
JPMORGAN ETFS (IRELAND) ICAV JP,'JRBU
JPMORGAN ETFS (IRELAND) ICAV JP,'JRBE
JPMORGAN ETFS (IRELAND) ICAV JP,'JR15
MULTI UNITS LUXEMBOURG LYX ETF,'JPXX
MULTI UNITS LUXEMBOURG LYX ETF,'JPXU
MULTI UNITS LUXEMBOURG LYX ETF,'JPX4
JPMORGAN ETFS (IRELAND) ICAV JP,'JPUS
JPMORGAN ETFS (IRELAND) ICAV JP,'JPTS
JPMORGAN ETFS (IRELAND) ICAV JP,'JPSU
JPMORGAN ETFS (IRELAND) ICAV JP,'JPST
JPMORGAN JAPAN SMALLER CO TST P,'JPSS
LYXOR INTERNATIONAL ASSET MANAG,'JPNU
LEVERAGE SHARES PUBLIC LIMITED,'JPM2
JPMORGAN ETFS (IRELAND) ICAV JP,'JPLG
SSGA SPDR ETFS EUROPE I PLC SPD,'JPJP
AMUNDI INDEX SOLUTIONS AMUNDI N,'JPHU
JPMORGAN ETFS (IRELAND) ICAV JP,'JPGL
WISDOMTREE FOREIGN EXCHANGE LIM,'JPGB
JPMORGAN ETFS (IRELAND) ICAV JP,'JPFM
JPEL PRIVATE EQUITY LIMITED USD,'JPEL
JPMORGAN ELECT PLC MANAGED INC,'JPEI
ISHARES II PLC ISHARES J.P. MOR,'JPEE
JPMORGAN ELECT PLC MANAGED CASH,'JPEC
JPMORGAN ELECT PLC MANAGED GROW,'JPE
JPMORGAN BRAZIL INVESTMENT TRUS,'JPB
JPMORGAN ETFS (IRELAND) ICAV JP,'JPAS
LEVERAGE SHARES PUBLIC LIMITED,'JP2E
JERSEY OIL AND GAS PLC ORD 1P,'JOG
SSGA SPDR ETFS EUROPE I PLC SPD,'JNKS
SSGA SPDR ETFS EUROPE I PLC SPD,'JNKE
JOURNEO PLC ORD 6.5P,'JNEO
JPMORGAN ETFS (IRELAND) ICAV JP,'JMRE
JPMORGAN ETFS (IRELAND) ICAV JP,'JMFP
JPMORGAN ETFS (IRELAND) ICAV JP,'JMFE
JPMORGAN MID CAPITAL INVESTMENT,'JMF
JPMORGAN ETFS (IRELAND) ICAV JP,'JMBP
JPMORGAN ETFS (IRELAND) ICAV JP,'JMBE
JPMORGAN ETFS (IRELAND) ICAV JP,'JMBA
JUBILEE METALS GROUP PLC ORD 1P,'JLP
JOHN LEWIS OF HUNGERFORD PLC OR,'JLH
JKX OIL & GAS PLC ORD 10P,'JKX
JARVIS SECURITIES PLC ORD 1P,'JIM
JPMORGAN ETFS (IRELAND) ICAV JP,'JHYU
FUNDLOGIC ALTERNATIVES PLC SCIB,'JHEF
JAMES HALSTEAD PLC 5.5% CUM PRF,'JHDA
JPMORGAN ETFS (IRELAND) ICAV JP,'JGYH
JPMORGAN ETFS (IRELAND) ICAV GB,'JGST
JPMORGAN ETFS (IRELAND) ICAV JP,'JGSA
JPMORGAN ETFS (IRELAND) ICAV JP,'JGRE
JPMORGAN ETFS (IRELAND) ICAV JP,'JGHY
JPMORGAN GLOBAL GROWTH & INCOME,'JGGI
JUPITER GREEN INVESTMENT TRUST,'JGC
JPMORGAN ETFS (IRELAND) ICAV BE,'JG15
JPMORGAN EUROPEAN INVESTMENT TR,'JETG
JPMORGAN ETFS (IRELAND) ICAV EU,'JEST
JPMORGAN ETFS (IRELAND) ICAV JP,'JERE
JERSEY ELECTRICITY PLC 'A'ORD 5,'JEL
JPMORGAN ETFS (IRELAND) ICAV JP,'JE13
ETFS OIL SECURITIES LIMITED WIS,'JE00B3CG6315_GB
ETFS OIL SECURITIES LIMITED WIS,'JE00B3CG6315_EU
怡和策略(BERMUDA REG),'JDSB
怡和策略(SINGAPORE REG),'JDS
JUDGES SCIENTIFIC PLC ORD 5P,'JDG
JPMORGAN CLAVERHOUSE INVESTMENT,'JCH
JPMORGAN CHINA GROWTH & INCOME,'JCGI
JPMORGAN GLOBAL CORE REAL ASSET,'JARU
怡和控股(JERSEY REG),'JARJ
JPMORGAN GLOBAL CORE REAL ASSET,'JARE
怡和控股(BERMUDA REG),'JARB
怡和控股(SINGAPORE REG),'JAR
JANGADA MINES PLC ORD GBP0.0004,'JAN
JPMORGAN ASIA GROWTH & INCOME P,'JAGI
JPMORGAN ETFS (IRELAND) ICAV JP,'J15R
JPMORGAN ETFS (IRELAND) ICAV JP,'J13E
IXICO PLC ORD 1P,'IXI
ISHARES IV PLC ISH WORLD VALUE,'IWVU
ISHARES IV PLC ISH WORLD VALUE,'IWVG
ISHARES IV PLC ISHS EDGE MSCI W,'IWFS
INVESCO PERPETUAL SELECT TRUST,'IVPU
INVESCO PERPETUAL SELECT TRUST,'IVPM
INVESCO PERPETUAL SELECT TRUST,'IVPG
INVESCO PERPETUAL SELECT TRUST,'IVPB
INVESCO INCOME GROWTH TRUST PLC,'IVI
ISHARES IV PLC ISH USA VALUE ET,'IUVD
ISHARES IV PLC ISHARES EDGE MSC,'IUQF
ISHARES IV PLC ISH USA MOMENTUM,'IUMD
ISHARES II PLC ISH US AGG BOND,'IUGA
SSGA SPDR ETFS EUROPE I PLC SPD,'IUCB
ISHARES II PLC ISH US AGG BOND,'IUAE
ITACONIX PLC ORD 1P,'ITX
HANETF ICAV HAN-GINS INNV TECHN,'ITEP
HANETF ICAV HAN-GINS INNV TECHN,'ITEK
ISHARES V PUBLIC LIMITED COMPAN,'ITEH
SSGA SPDR ETFS EUROPE II PLC SP,'ITEC
ISHARES III PLC ISHRS ￡ CORP B,'ISXF
ISHARES IV PLC ISHS MSCI FRANCE,'ISFR
WISDOMTREE ISSUER PLC  WISDOMTR,'ISEQ
ISHARES II PLC ISHRS MSCI USA I,'ISDU
ISHARES V PUBLIC LIMITED COMPAN,'ISAG
ISHARES III PLC ISHRS MSCI SOUT,'IRSA
IRONRIDGE RESOURCES LIMITED ORD,'IRR
IRONVELD PLC ORD 1P,'IRON
IRF EUROPEAN FINANCE INVESTMENT,'IRF
INVESCO MARKETS II PLC IQS ESG,'IQSA
IQGEO GROUP PLC ORD 2P,'IQG
IQ-AI LIMITED ORD GBP0.01,'IQAI
ISHARES III PLC ISHRS MSCI PACI,'IPXJ
INVESCO PERPETUAL UK SMALLER CO,'IPU
IMPELLAM GROUP PLC ORD 1P,'IPEL
IOMART GROUP PLC ORD 1P,'IOM
INDEPENDENT OIL & GAS PLC ORD 1,'IOG
IOFINA PLC ORD 1P,'IOF
I-NEXUS GLOBAL PLC ORD 10P,'INX
"INVESTEC PLC NON-RED,NON-CUM,NO",'INVR
INVESTMENT COMPANY PLC ORD 50P,'INV
INTOSOL HOLDINGS PLC ORD 10P,'INTO
INSPIRIT ENERGY HOLDINGS PLC OR,'INSP
INSPIRED ENERGY PLC ORD 0.125P,'INSE
INSTEM PLC ORD 10P,'INS
UBS AG UBS ETC (UBS BBG CMCI IN,'INMU
UBS AG UBS ETC (CMCI INDUSTRIAL,'INMG
INLAND ZDP PLC ZDP 10P,'INLZ
INLAND HOMES PLC ORD 10P,'INL
INDUCTION HEALTHCARE GROUP PLC,'INHC
INGENTA PLC ORD 10P,'ING
MULTI UNITS LUXEMBOURG LYX ETF,'INFU
MULTI UNITS LUXEMBOURG LYX ETF,'INFL
INFRASTRATA PLC ORD 1P,'INFA
MULTI UNITS LUXEMBOURG LYXOR ET,'INDW
INDUS GAS LIMITED ORD 1P,'INDI
INCE GROUP PLC (THE) ORD 1P,'INCE
ISHARES VI PLC IS EDGE MSCI EUR,'IMVU
IMIMOBILE PLC ORD 10P,'IMO
IMMOTION GROUP PLC ORD GBP0.000,'IMMO
IMMEDIA GROUP PLC ORD 10P,'IME
IMC EXPLORATION GROUP PLC ORD E,'IMC
ISHARES IV PLC IS US MORT BACK,'IMBA
PERMANENT TSB GROUP HOLDINGS PL,'IL0A
ISHARES III PLC ISH MSCI SA C U,'IKSD
ISHARES III PLC ISH MSCI SA CAP,'IKSA
ILIKA PLC ORD 1P,'IKA
ISHARES V PUBLIC LIMITED COMPAN,'IISU
INFRASTRUCTURE INDIA PLC ORD 1P,'IIP
INSPIRATION HEALTHCARE GROUP PL,'IHC
INCOME & GROWTH VCT (THE) PLC O,'IGV
IG SEISMIC SERVICES PLC GDR (EA,'IGSS
ISHARES IV PLC ISHS $ SHORT DUR,'IGSD
INTERCEDE GROUP PLC ORD 1P,'IGP
ISHARES PLC ISHARES GLBL HY CP,'IGHY
ISHARES III PLC ISHRS EMR ASIA,'IGEA
IMAGE SCAN HOLDINGS PLC ORD 1P,'IGE
INDIA CAPITAL GROWTH FUND LIMIT,'IGC
INVESCO MARKETS II PLC IVZ GBP,'IGBE
IGAS ENERGY PLC ORD 0.002P,'IGAS
ISHARES III PLC ISH E ASIA LOCA,'IGAA
ISHARES IV PLC ISHS EDGE MSCI U,'IFSU
ISHARES IV PLC ISHS EDGE MSCI E,'IFSE
ISHARES IV PLC ISH EUROPE MULTI,'IFSD
ISHARES V PUBLIC LIMITED COMPAN,'IFRB
ISHARES IV PLC ISHS EDGE MSCI E,'IESZ
INVINITY ENERGY SYSTEMS PLC ORD,'IES
ISHARES IV PLC ISH EUROPE QUALI,'IEQD
ISHARES IV PLC ISHS EDGE MSCI E,'IEFV
ISHARES IV PLC ISHS EDGE MSCI E,'IEFS
ISHARES IV PLC ISHS EDGE MSCI E,'IEEU
ISHARES PLC ISHARES MSCI E.EUR,'IEER
ISHARES IV PLC ISH EUROPE VALUE,'IEDL
ISHARES III PLC ISHRS CORE EUR,'IEBC
ISHARES PLC ISHARES EURO DIVIDE,'IDVY
ISHARES PLC ISHARES MSCI TAIWAN,'IDTW
ISHARES II PLC ISHARES MSCI TUR,'IDTK
ISHARES II PLC ISHRS LISTED PRI,'IDPE
ISHARES PLC ISHARES EUR VAL. LG,'IDJV
ISHARES PLC ISHARES EUR GWTH LG,'IDJG
免疫诊断系统控股,'IDH
IDEAGEN PLC ORD 1P,'IDEA
IDE GROUP HOLDINGS PLC ORD 2.5P,'IDE
ISHARES II PLC ISHRS ASIA PROPE,'IDAR
ISHARES PLC ISHARES ASIA PAC. D,'IDAP
ISHARES V PUBLIC LIMITED COMPAN,'ICSU
ICONIC LABS PLC ORD 0.001P,'ICON
IRISH CONTINENTAL GROUP PLC UTS,'ICGC
ISHARES PLC ISH $ TR BND 0-1YR,'IBTU
IENERGIZER LD ORD 1P,'IBPO
INTERNATIONAL BUSINESS MACHINES,'IBM
ISHARES III PLC ISHRS EUR GOVT,'IBGZ
ISHARES III PLC ISHRS EUR GOVT,'IBGY
ISHARES II PLC ISHRS EUR GOVT B,'IBGX
ISHARES PLC ISHARES EUR GV BD 1,'IBGS
ISHARES II PLC ISHRS E GOVT BON,'IBGM
ISHARES III PLC ISHRS EUR GOVT,'IBGE
ISHARES PLC ISHARES EUR I.L GOV,'IBCI
ISHARES PLC ISHARES EUR I.L GOV,'IBC1
ISHARES PLC ISH $ TR BND 0-1YR,'IB01
ISHARES III PLC ISHRS MSCI AUST,'IAUS
ISHARES IV PLC ISHS MSCI CHINA,'IASH
ISHARES PLC ISHARES ASIA PAC. D,'IAPD
ISHARES PLC ISHARES AEX UCITS E,'IAEX
I3 ENERGY PLC ORD 0.01P,'I3E
HORIZONTE MINERALS PLC ORD 1P,'HZM
HSBC ETFS PLC HSBC MSCI SOUTH A,'HZAR
HSBC ETFS PLC HSBC MSCI SOUTH A,'HZAD
现代汽车(GDS PREF),'HYUP
现代汽车(GDS ORD),'HYUO
LYXOR INDEX FUND LYX ETF BOFAML,'HYST
HYDRODEC GROUP PLC ORD 50P,'HYR
ISHARES PLC ISHARES GL HYLD CRP,'HYLA
VANECK VECTORS UCITS ETFS PLC V,'HYGB
SENECA GROWTH CAPITAL VCT PLC O,'HYG
INVESCO MARKETS III PLC INVESCO,'HYFA
VANECK VECTORS UCITS ETFS PLC V,'HYEM
ISHARES PLC ISHARES GL HYLD CRP,'HYEA
HYDROGEN GROUP PLC ORD 1P,'HYDG
HSBC ETFS PLC HSBC MULTI FACTOR,'HWWD
HSBC ETFS PLC HSBC MULTI FACTOR,'HWWA
HWSI REALISATION FUND LIMITED O,'HWSL
HIGHWAY CAPITAL PLC ORD 2P,'HWC
HWANGE COLLIERY COMPANY LIMITED,'HWA
HEAVITREE BREWERY PLC 11 1/2% C,'HVTB
HEAVITREE BREWERY PLC 'A'LIM VT,'HVTA
HEAVITREE BREWERY PLC ORD 5P,'HVT
HARBOURVEST GLOBAL PRIVATE EQUI,'HVPD
HELIOS UNDERWRITING PLC ORD 10P,'HUW
HUNTERS PROPERTY PLC ORD 4P,'HUNT
HSBC ETFS PLC HSBC MSCI TAIWAN,'HTWD
华泰证券,'HTSC
HIGHBRIDGE TACTICAL CREDIT FUND,'HTCF
HSBC ETFS PLC HSBC DEV WORLD SU,'HSWO
HSBC ETFS PLC HSBC DEV WORLD SU,'HSWD
HOSTELWORLD GROUP PLC ORD EUR0.,'HSW
HSBC ETFS PLC HSBC USA SUSTAINA,'HSUS
HSBC ETFS PLC HSBC USA SUSTAINA,'HSUD
HEATH (SAMUEL) & SONS PLC ORD 1,'HSM
HSBC ETFS PLC HSBC JAPAN SUSTAI,'HSJP
HSBC ETFS PLC HSBC JAPAN SUSTAI,'HSJD
HSBC ETFS PLC HSBC EUROPE SUSTA,'HSEU
HANSARD GLOBAL PLC ORD 50P,'HSD
HSBC ETFS PLC HSBC MSCI RUSSIA,'HRUB
霍恩比,'HRN
HERMES PACIFIC INVESTMENTS PLC,'HPAC
HONYE FINANCIAL SERVICES LIMITE,'HOYE
HOTEL CHOCOLAT GROUP PLC ORD 0.,'HOTC
HENDERSON OPPORTUNITES TRUST PL,'HOT
HONEYCOMB INVESTMENT TRUST PLC,'HONY
霍尼韦尔(UK),'HON
HAWKWING PLC ORD 2P,'HNG
HENDERSON EUROTRUST PLC ORD 5P,'HNE
HSBC ETFS PLC HSBC MSCI MALAYSI,'HMYR
HSBC ETFS PLC HSBC MSCI MALAYSI,'HMYD
HSBC ETFS PLC HSBC MSCI PACIFIC,'HMXD
HSBC ETFS PLC HSBC MSCI USA UCI,'HMUS
HSBC ETFS PLC HSBC MSCI USA UCI,'HMUD
HMS HYDRAULIC  MACHINES & SYSTE,'HMSG
HML HOLDINGS PLC ORD 1.5P,'HMLH
